op name, kernel name, exec duration (ms), t_since_start_ms, tensor_bytes, rss_kb, global size, local size, output size
ffn_out-14,MUL_MAT,0.182917,1315.190833,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
l_out-14,ADD,0.001511,1315.196771,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-15,RMS_NORM,0.003385,1315.203854,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
attn_norm-15,MUL,0.001458,1315.208958,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-15,MUL_MAT,0.059375,1315.272031,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-15,RESHAPE,0.000312,1315.276614,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
norm-15,RMS_NORM,0.087604,1315.368177,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur_normed-15,MUL,0.001875,1315.374427,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-15,ROPE,0.001927,1315.380000,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Vcur-15,MUL_MAT,0.031145,1315.414739,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Vcur-15,RESHAPE,0.000469,1315.419323,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-15,MUL_MAT,0.101250,1315.524219,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Kcur-15,RESHAPE,0.000312,1315.529166,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
norm-15,RMS_NORM,0.090052,1315.622812,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur_normed-15,MUL,0.001094,1315.628333,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-15,ROPE,0.001667,1315.633698,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-15 (view),VIEW,0.000468,1315.637812,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_k_l15 (view),SET_ROWS,0.041719,1315.683177,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-15 (view),VIEW,0.000261,1315.687969,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_v_l15 (view),SET_ROWS,0.021355,1315.713021,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-15 (view),VIEW,0.000468,1315.717864,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-15 (view) (permuted),PERMUTE,0.017448,1315.738958,8192,5698600,128x1x16x1,0x0x0,128x1x16x1
cache_k_l15 (view),VIEW,0.000260,1315.743489,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_k_l15 (view) (permuted),PERMUTE,0.026511,1315.773802,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
cache_v_l15 (view),VIEW,0.000312,1315.778333,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_v_l15 (view) (permuted),PERMUTE,0.016302,1315.802239,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
node_550,FLASH_ATTN_EXT,0.044375,1315.851198,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
kqv_out-15,RESHAPE,0.000313,1315.855521,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
node_552,MUL_MAT,0.154010,1316.013281,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_inp-15,ADD,0.001458,1316.019531,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-15,RMS_NORM,0.003177,1316.026614,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_norm-15,MUL,0.001511,1316.031771,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_gate-15,MUL_MAT,0.157604,1316.192864,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_up-15,MUL_MAT,0.224375,1316.421614,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_swiglu-15,GLU,0.012656,1316.438802,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_out-15,MUL_MAT,0.199844,1316.642760,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
l_out-15,ADD,0.001354,1316.648698,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-16,RMS_NORM,0.003385,1316.655833,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
attn_norm-16,MUL,0.003594,1316.663073,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-16,MUL_MAT,0.059531,1316.726406,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-16,RESHAPE,0.000261,1316.731146,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
norm-16,RMS_NORM,0.097396,1316.832396,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur_normed-16,MUL,0.001875,1316.838594,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-16,ROPE,0.001823,1316.844010,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Vcur-16,MUL_MAT,0.031094,1316.878854,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Vcur-16,RESHAPE,0.000312,1316.883333,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-16,MUL_MAT,0.122500,1317.009583,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Kcur-16,RESHAPE,0.000469,1317.014635,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
norm-16,RMS_NORM,0.072604,1317.090937,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur_normed-16,MUL,0.001407,1317.096719,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-16,ROPE,0.001771,1317.102083,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-16 (view),VIEW,0.000417,1317.106094,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_k_l16 (view),SET_ROWS,0.043490,1317.153229,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-16 (view),VIEW,0.000261,1317.158125,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_v_l16 (view),SET_ROWS,0.013177,1317.174948,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-16 (view),VIEW,0.000312,1317.179687,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-16 (view) (permuted),PERMUTE,0.016667,1317.199948,8192,5698600,128x1x16x1,0x0x0,128x1x16x1
cache_k_l16 (view),VIEW,0.000573,1317.204739,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_k_l16 (view) (permuted),PERMUTE,0.010625,1317.219114,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
cache_v_l16 (view),VIEW,0.000417,1317.223802,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_v_l16 (view) (permuted),PERMUTE,0.021354,1317.248958,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
node_585,FLASH_ATTN_EXT,0.046146,1317.299427,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
kqv_out-16,RESHAPE,0.000312,1317.303906,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
node_587,MUL_MAT,0.146406,1317.453958,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_inp-16,ADD,0.001459,1317.459948,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-16,RMS_NORM,0.003281,1317.466979,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_norm-16,MUL,0.001562,1317.472135,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_gate-16,MUL_MAT,0.157552,1317.633489,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_up-16,MUL_MAT,0.158959,1317.796823,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_swiglu-16,GLU,0.004322,1317.805416,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_out-16,MUL_MAT,0.183542,1317.992969,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
l_out-16,ADD,0.001302,1317.998750,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-17,RMS_NORM,0.003437,1318.005885,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
attn_norm-17,MUL,0.001354,1318.010833,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-17,MUL_MAT,0.060104,1318.074583,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-17,RESHAPE,0.000261,1318.082500,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
norm-17,RMS_NORM,0.092709,1318.179375,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur_normed-17,MUL,0.001823,1318.185677,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-17,ROPE,0.001770,1318.191041,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Vcur-17,MUL_MAT,0.031979,1318.226666,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Vcur-17,RESHAPE,0.000469,1318.231250,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-17,MUL_MAT,0.124323,1318.359375,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Kcur-17,RESHAPE,0.000469,1318.364271,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
norm-17,RMS_NORM,0.092083,1318.460104,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur_normed-17,MUL,0.001458,1318.465885,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-17,ROPE,0.001667,1318.471250,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-17 (view),VIEW,0.000312,1318.475208,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_k_l17 (view),SET_ROWS,0.042083,1318.520937,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-17 (view),VIEW,0.000260,1318.525833,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_v_l17 (view),SET_ROWS,0.016666,1318.546041,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-17 (view),VIEW,0.000521,1318.550885,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-17 (view) (permuted),PERMUTE,0.017396,1318.571979,8192,5698600,128x1x16x1,0x0x0,128x1x16x1
cache_k_l17 (view),VIEW,0.000260,1318.576562,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_k_l17 (view) (permuted),PERMUTE,0.016875,1318.597344,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
cache_v_l17 (view),VIEW,0.000261,1318.601823,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_v_l17 (view) (permuted),PERMUTE,0.021875,1318.627500,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
node_620,FLASH_ATTN_EXT,0.042552,1318.674427,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
kqv_out-17,RESHAPE,0.000417,1318.678906,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
node_622,MUL_MAT,0.148958,1318.831510,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_inp-17,ADD,0.001510,1318.837708,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-17,RMS_NORM,0.003334,1318.844844,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_norm-17,MUL,0.001250,1318.849844,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_gate-17,MUL_MAT,0.159011,1319.012552,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_up-17,MUL_MAT,0.158854,1319.175729,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_swiglu-17,GLU,0.004167,1319.184427,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_out-17,MUL_MAT,0.180833,1319.369166,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
l_out-17,ADD,0.001303,1319.374844,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-18,RMS_NORM,0.003334,1319.381875,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
attn_norm-18,MUL,0.001354,1319.386875,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-18,MUL_MAT,0.060520,1319.450989,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-18,RESHAPE,0.000313,1319.455677,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
norm-18,RMS_NORM,0.075521,1319.535156,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur_normed-18,MUL,0.001667,1319.541146,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-18,ROPE,0.001875,1319.546823,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Vcur-18,MUL_MAT,0.031198,1319.581562,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Vcur-18,RESHAPE,0.000417,1319.586250,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-18,MUL_MAT,0.122135,1319.712083,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Kcur-18,RESHAPE,0.000469,1319.716979,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
norm-18,RMS_NORM,0.094844,1319.815521,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur_normed-18,MUL,0.001250,1319.821146,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-18,ROPE,0.001770,1319.826614,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-18 (view),VIEW,0.000313,1319.830573,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_k_l18 (view),SET_ROWS,0.043230,1319.877396,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-18 (view),VIEW,0.000260,1319.882083,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_v_l18 (view),SET_ROWS,0.022656,1319.908281,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-18 (view),VIEW,0.000469,1319.916458,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-18 (view) (permuted),PERMUTE,0.021042,1319.941354,8192,5698600,128x1x16x1,0x0x0,128x1x16x1
cache_k_l18 (view),VIEW,0.000312,1319.945937,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_k_l18 (view) (permuted),PERMUTE,0.017500,1319.967135,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
cache_v_l18 (view),VIEW,0.000260,1319.971562,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_v_l18 (view) (permuted),PERMUTE,0.009271,1319.984583,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
node_655,FLASH_ATTN_EXT,0.027031,1320.015729,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
kqv_out-18,RESHAPE,0.000312,1320.020156,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
node_657,MUL_MAT,0.150208,1320.173906,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_inp-18,ADD,0.001302,1320.179896,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-18,RMS_NORM,0.003333,1320.186979,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_norm-18,MUL,0.001302,1320.192031,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_gate-18,MUL_MAT,0.158125,1320.353854,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_up-18,MUL_MAT,0.158854,1320.517187,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_swiglu-18,GLU,0.004115,1320.525677,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_out-18,MUL_MAT,0.198125,1320.727864,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
l_out-18,ADD,0.001458,1320.734010,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-19,RMS_NORM,0.003386,1320.741094,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
attn_norm-19,MUL,0.001459,1320.746146,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-19,MUL_MAT,0.059322,1320.809166,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-19,RESHAPE,0.000312,1320.813958,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
norm-19,RMS_NORM,0.096302,1320.914166,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur_normed-19,MUL,0.001667,1320.920208,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-19,ROPE,0.002135,1320.926041,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Vcur-19,MUL_MAT,0.171250,1321.100937,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Vcur-19,RESHAPE,0.000313,1321.105625,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-19,MUL_MAT,0.120364,1321.229687,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Kcur-19,RESHAPE,0.000468,1321.234739,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
norm-19,RMS_NORM,0.095677,1321.334166,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur_normed-19,MUL,0.001407,1321.339844,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-19,ROPE,0.001823,1321.345312,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-19 (view),VIEW,0.000417,1321.349375,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_k_l19 (view),SET_ROWS,0.041666,1321.394687,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-19 (view),VIEW,0.000313,1321.399427,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_v_l19 (view),SET_ROWS,0.012031,1321.415104,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-19 (view),VIEW,0.000521,1321.419948,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-19 (view) (permuted),PERMUTE,0.017291,1321.440885,8192,5698600,128x1x16x1,0x0x0,128x1x16x1
cache_k_l19 (view),VIEW,0.000260,1321.445312,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_k_l19 (view) (permuted),PERMUTE,0.024375,1321.473489,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
cache_v_l19 (view),VIEW,0.000469,1321.478177,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_v_l19 (view) (permuted),PERMUTE,0.021406,1321.503385,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
node_690,FLASH_ATTN_EXT,0.046458,1321.554062,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
kqv_out-19,RESHAPE,0.000312,1321.558437,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
node_692,MUL_MAT,0.137084,1321.699271,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_inp-19,ADD,0.001354,1321.705000,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-19,RMS_NORM,0.003385,1321.712135,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_norm-19,MUL,0.001302,1321.717083,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_gate-19,MUL_MAT,0.158177,1321.878854,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_up-19,MUL_MAT,0.158177,1322.041510,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_swiglu-19,GLU,0.004270,1322.053489,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_out-19,MUL_MAT,0.183490,1322.241250,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
l_out-19,ADD,0.001354,1322.246979,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-20,RMS_NORM,0.003333,1322.253958,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
attn_norm-20,MUL,0.001510,1322.259114,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-20,MUL_MAT,0.059896,1322.322604,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-20,RESHAPE,0.000312,1322.327239,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
norm-20,RMS_NORM,0.094531,1322.425833,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur_normed-20,MUL,0.001771,1322.432083,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-20,ROPE,0.001823,1322.437552,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Vcur-20,MUL_MAT,0.031302,1322.472604,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Vcur-20,RESHAPE,0.000468,1322.477239,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-20,MUL_MAT,0.125729,1322.606666,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Kcur-20,RESHAPE,0.000312,1322.611510,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
norm-20,RMS_NORM,0.081198,1322.696406,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur_normed-20,MUL,0.001354,1322.702135,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-20,ROPE,0.001875,1322.707604,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-20 (view),VIEW,0.000312,1322.711510,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_k_l20 (view),SET_ROWS,0.040573,1322.755781,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-20 (view),VIEW,0.000313,1322.760625,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_v_l20 (view),SET_ROWS,0.022187,1322.786406,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-20 (view),VIEW,0.000417,1322.791198,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-20 (view) (permuted),PERMUTE,0.021250,1322.816094,8192,5698600,128x1x16x1,0x0x0,128x1x16x1
cache_k_l20 (view),VIEW,0.000468,1322.820989,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_k_l20 (view) (permuted),PERMUTE,0.020521,1322.845208,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
cache_v_l20 (view),VIEW,0.000417,1322.849844,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_v_l20 (view) (permuted),PERMUTE,0.010417,1322.863906,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
node_725,FLASH_ATTN_EXT,0.039739,1322.907864,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
kqv_out-20,RESHAPE,0.000260,1322.912239,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
node_727,MUL_MAT,0.151302,1323.067239,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_inp-20,ADD,0.001510,1323.073333,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-20,RMS_NORM,0.003177,1323.080260,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_norm-20,MUL,0.001510,1323.085364,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_gate-20,MUL_MAT,0.157344,1323.246406,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_up-20,MUL_MAT,0.157656,1323.408385,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_swiglu-20,GLU,0.004375,1323.417135,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_out-20,MUL_MAT,0.183125,1323.604271,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
l_out-20,ADD,0.001511,1323.610052,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-21,RMS_NORM,0.003490,1323.617344,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
attn_norm-21,MUL,0.001407,1323.622396,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-21,MUL_MAT,0.059896,1323.685885,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
Qcur-21,RESHAPE,0.000365,1323.690573,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
norm-21,RMS_NORM,0.070208,1323.764635,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur_normed-21,MUL,0.001823,1323.770729,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-21,ROPE,0.001927,1323.776302,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Vcur-21,MUL_MAT,0.031614,1323.811510,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Vcur-21,RESHAPE,0.000469,1323.816198,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-21,MUL_MAT,0.122291,1323.942135,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
Kcur-21,RESHAPE,0.000468,1323.947187,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
norm-21,RMS_NORM,0.088282,1324.039219,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur_normed-21,MUL,0.001354,1324.048125,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-21,ROPE,0.001667,1324.053698,4096,5698600,128x8x1x1,0x0x0,128x8x1x1
Kcur-21 (view),VIEW,0.000313,1324.057500,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_k_l21 (view),SET_ROWS,0.042812,1324.104010,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-21 (view),VIEW,0.000260,1324.108906,4096,5698600,1024x1x1x1,0x0x0,1024x1x1x1
cache_v_l21 (view),SET_ROWS,0.011406,1324.123958,83886080,5698600,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-21 (view),VIEW,0.000469,1324.128646,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
Qcur-21 (view) (permuted),PERMUTE,0.017136,1324.149427,8192,5698600,128x1x16x1,0x0x0,128x1x16x1
cache_k_l21 (view),VIEW,0.000260,1324.153906,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_k_l21 (view) (permuted),PERMUTE,0.025052,1324.182656,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
cache_v_l21 (view),VIEW,0.000469,1324.187344,524288,5698600,128x8x256x1,0x0x0,128x8x256x1
cache_v_l21 (view) (permuted),PERMUTE,0.025468,1324.216562,524288,5698600,128x256x8x1,0x0x0,128x256x8x1
node_760,FLASH_ATTN_EXT,0.043333,1324.264114,8192,5698600,128x16x1x1,0x0x0,128x16x1x1
kqv_out-21,RESHAPE,0.000312,1324.268437,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
node_762,MUL_MAT,0.150000,1324.422187,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_inp-21,ADD,0.001355,1324.427969,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
norm-21,RMS_NORM,0.003229,1324.435052,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_norm-21,MUL,0.001354,1324.440156,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
ffn_gate-21,MUL_MAT,0.178385,1324.622187,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_up-21,MUL_MAT,0.158750,1324.785781,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_swiglu-21,GLU,0.004271,1324.794687,24576,5698600,6144x1x1x1,0x0x0,6144x1x1x1
ffn_out-21,MUL_MAT,0.183750,1324.982396,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
l_out-21,ADD,0.001354,1324.988281,8192,5698600,2048x1x1x1,0x0x0,2048x1x1x1
